,acousticness,album_uri,analysis_url,artist,available_markets,danceability,disc_number,duration_ms_x,duration_ms_y,energy,explicit,href,id,instrumentalness,is_local,key,liveness,loudness,mode,name,popularity,preview_url,release_date,speechiness,tempo,time_signature,track_number,uri,valence
198,0.708,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/4A2LfnduSTsE8u0ecYROxE,Taylor Swift,"['CA', 'US']",0.574,1,267106,267107,0.465,False,https://api.spotify.com/v1/tracks/4A2LfnduSTsE8u0ecYROxE,4A2LfnduSTsE8u0ecYROxE,5.88e-05,False,2,0.0898,-8.953,1,You Are In Love,58,,2014-10-27,0.0374,85.026,4,15,spotify:track:4A2LfnduSTsE8u0ecYROxE,0.328
199,0.00559,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/6rZVy6FIG7lSJQMFXHo12z,Taylor Swift,"['CA', 'US']",0.637,1,230466,230467,0.891,False,https://api.spotify.com/v1/tracks/6rZVy6FIG7lSJQMFXHo12z,6rZVy6FIG7lSJQMFXHo12z,0.000144,False,5,0.0656,-5.809,1,New Romantics,60,,2014-10-27,0.0785,121.946,4,16,spotify:track:6rZVy6FIG7lSJQMFXHo12z,0.607
200,0.826,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/4JQm7ebhsrt10wmrP6AfXL,Taylor Swift,"['CA', 'US']",0.662,1,216333,216333,0.13,False,https://api.spotify.com/v1/tracks/4JQm7ebhsrt10wmrP6AfXL,4JQm7ebhsrt10wmrP6AfXL,0.0,False,0,0.552,-17.895,1,I Know Places - Voice Memo,44,,2014-10-27,0.572,80.335,4,17,spotify:track:4JQm7ebhsrt10wmrP6AfXL,0.151
201,0.717,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/4TtyvyI42C0KFnbDZvNC8Y,Taylor Swift,"['CA', 'US']",0.696,1,107133,107133,0.362,False,https://api.spotify.com/v1/tracks/4TtyvyI42C0KFnbDZvNC8Y,4TtyvyI42C0KFnbDZvNC8Y,0.0,False,0,0.223,-16.405,1,I Wish You Would - Voice Memo,42,,2014-10-27,0.937,122.701,4,18,spotify:track:4TtyvyI42C0KFnbDZvNC8Y,0.663
202,0.8,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/0yisH8r0f3Mkq34kjzUlCV,Taylor Swift,"['CA', 'US']",0.65,1,131186,131187,0.226,False,https://api.spotify.com/v1/tracks/0yisH8r0f3Mkq34kjzUlCV,0yisH8r0f3Mkq34kjzUlCV,0.0,False,3,0.677,-15.098,1,Blank Space - Voice Memo,43,,2014-10-27,0.775,126.427,3,19,spotify:track:0yisH8r0f3Mkq34kjzUlCV,0.558
203,0.0362,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/1Rk3ykRpYgwqcW6MxCGA5G,Taylor Swift,['CA'],0.789,1,212600,212600,0.627,False,https://api.spotify.com/v1/tracks/1Rk3ykRpYgwqcW6MxCGA5G,1Rk3ykRpYgwqcW6MxCGA5G,1.81e-06,False,7,0.309,-4.722,1,Welcome To New York,15,,2014-10-27,0.0313,117.007,4,1,spotify:track:1Rk3ykRpYgwqcW6MxCGA5G,0.635
204,0.0941,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/1G2JHXxbKpFIuJNpmv3yU8,Taylor Swift,['CA'],0.753,1,231826,231827,0.69,False,https://api.spotify.com/v1/tracks/1G2JHXxbKpFIuJNpmv3yU8,1G2JHXxbKpFIuJNpmv3yU8,0.0,False,5,0.0849,-5.439,1,Blank Space,21,,2014-10-27,0.0652,95.983,4,2,spotify:track:1G2JHXxbKpFIuJNpmv3yU8,0.583
205,0.00276,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/0dhf6NFP54TTBeAEJ1VZPe,Taylor Swift,['CA'],0.593,1,231000,231000,0.791,False,https://api.spotify.com/v1/tracks/0dhf6NFP54TTBeAEJ1VZPe,0dhf6NFP54TTBeAEJ1VZPe,0.0016,False,7,0.124,-5.491,1,Style,19,,2014-10-27,0.0387,94.987,4,3,spotify:track:0dhf6NFP54TTBeAEJ1VZPe,0.476
206,0.000958,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/3QAlgP8i7Srq18uBPnVECn,Taylor Swift,['CA'],0.555,1,235800,235800,0.83,False,https://api.spotify.com/v1/tracks/3QAlgP8i7Srq18uBPnVECn,3QAlgP8i7Srq18uBPnVECn,1.1e-05,False,7,0.33,-6.897,1,Out Of The Woods,16,,2014-10-27,0.0384,92.014,4,4,spotify:track:3QAlgP8i7Srq18uBPnVECn,0.348
207,0.00162,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/5QLdoiq1lC9a3Lm4hMJzCE,Taylor Swift,['CA'],0.605,1,193293,193293,0.733,False,https://api.spotify.com/v1/tracks/5QLdoiq1lC9a3Lm4hMJzCE,5QLdoiq1lC9a3Lm4hMJzCE,2.94e-05,False,5,0.103,-5.688,1,All You Had To Do Was Stay,14,,2014-10-27,0.0359,97.016,4,5,spotify:track:5QLdoiq1lC9a3Lm4hMJzCE,0.498
208,0.0581,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/53pvofTbW26xZmt5U3NU2Z,Taylor Swift,['CA'],0.645,1,219200,219200,0.791,False,https://api.spotify.com/v1/tracks/53pvofTbW26xZmt5U3NU2Z,53pvofTbW26xZmt5U3NU2Z,0.0,False,7,0.167,-5.352,1,Shake It Off,17,,2014-10-27,0.171,160.039,4,6,spotify:track:53pvofTbW26xZmt5U3NU2Z,0.947
209,0.0152,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/2dA7JvkCDqWpmCZvgfrXkf,Taylor Swift,['CA'],0.651,1,207440,207440,0.892,False,https://api.spotify.com/v1/tracks/2dA7JvkCDqWpmCZvgfrXkf,2dA7JvkCDqWpmCZvgfrXkf,4.7e-05,False,0,0.111,-5.941,1,I Wish You Would,13,,2014-10-27,0.0556,118.022,4,7,spotify:track:2dA7JvkCDqWpmCZvgfrXkf,0.52
210,0.0861,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/2GGlmWRIXQaVkPQwCWZlmf,Taylor Swift,['CA'],0.649,1,211933,211933,0.797,False,https://api.spotify.com/v1/tracks/2GGlmWRIXQaVkPQwCWZlmf,2GGlmWRIXQaVkPQwCWZlmf,6.78e-06,False,7,0.172,-6.089,1,Bad Blood,16,,2014-10-27,0.21,170.162,4,8,spotify:track:2GGlmWRIXQaVkPQwCWZlmf,0.308
211,0.0631,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/42AES8t6ni6vA3lSgWWcvc,Taylor Swift,['CA'],0.561,1,220440,220440,0.683,False,https://api.spotify.com/v1/tracks/42AES8t6ni6vA3lSgWWcvc,42AES8t6ni6vA3lSgWWcvc,0.00136,False,8,0.112,-7.334,1,Wildest Dreams,17,,2014-10-27,0.0816,140.032,4,9,spotify:track:42AES8t6ni6vA3lSgWWcvc,0.467
212,0.00457,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/6OPmAg2edbyLL3f5OJFoHW,Taylor Swift,['CA'],0.647,1,247533,247533,0.659,False,https://api.spotify.com/v1/tracks/6OPmAg2edbyLL3f5OJFoHW,6OPmAg2edbyLL3f5OJFoHW,0.00621,False,5,0.0796,-6.101,1,How You Get The Girl,14,,2014-10-27,0.0724,119.936,4,10,spotify:track:6OPmAg2edbyLL3f5OJFoHW,0.512
213,0.643,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/28VqgFAhYCU7FdAm7dvEjp,Taylor Swift,['CA'],0.471,1,250093,250093,0.452,False,https://api.spotify.com/v1/tracks/28VqgFAhYCU7FdAm7dvEjp,28VqgFAhYCU7FdAm7dvEjp,0.0,False,4,0.0911,-8.757,1,This Love,12,,2014-10-27,0.0363,143.863,4,11,spotify:track:28VqgFAhYCU7FdAm7dvEjp,0.0922
214,0.221,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/68nCjTypyWMBn0eRyIF5nc,Taylor Swift,['CA'],0.597,1,195706,195707,0.765,False,https://api.spotify.com/v1/tracks/68nCjTypyWMBn0eRyIF5nc,68nCjTypyWMBn0eRyIF5nc,0.0,False,0,0.191,-4.96,1,I Know Places,13,,2014-10-27,0.0661,159.941,4,12,spotify:track:68nCjTypyWMBn0eRyIF5nc,0.514
215,0.254,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/2IiaiMqyk1NmbgSLyjORZJ,Taylor Swift,['CA'],0.809,1,271000,271000,0.378,False,https://api.spotify.com/v1/tracks/2IiaiMqyk1NmbgSLyjORZJ,2IiaiMqyk1NmbgSLyjORZJ,0.0,False,4,0.113,-7.759,1,Clean,14,,2014-10-27,0.0352,103.989,4,13,spotify:track:2IiaiMqyk1NmbgSLyjORZJ,0.201
216,0.04,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/5uucwUGT5XYwpv99jdYf8A,Taylor Swift,['CA'],0.411,1,245560,245560,0.682,False,https://api.spotify.com/v1/tracks/5uucwUGT5XYwpv99jdYf8A,5uucwUGT5XYwpv99jdYf8A,1.69e-05,False,3,0.176,-5.441,1,Wonderland,15,,2014-10-27,0.0498,183.76,4,14,spotify:track:5uucwUGT5XYwpv99jdYf8A,0.2
217,0.00696,spotify:album:4R3hKmiJWEjRe6l03DoV9t,https://api.spotify.com/v1/audio-analysis/70yA9KHl6mQyNk8v779uJd,Taylor Swift,['CA'],0.635,1,230453,230453,0.884,False,https://api.spotify.com/v1/tracks/70yA9KHl6mQyNk8v779uJd,70yA9KHl6mQyNk8v779uJd,0.000343,False,5,0.0577,-5.85,1,New Romantics,17,,2014-10-27,0.0749,121.96,4,15,spotify:track:70yA9KHl6mQyNk8v779uJd,0.595
218,0.0326,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/10nqz67NQWWa7XPq7ycihi,Taylor Swift,['MX'],0.79,1,212600,212600,0.635,False,https://api.spotify.com/v1/tracks/10nqz67NQWWa7XPq7ycihi,10nqz67NQWWa7XPq7ycihi,2.46e-06,False,7,0.308,-4.709,1,Welcome To New York,43,,2014-01-01,0.0313,117.012,4,1,spotify:track:10nqz67NQWWa7XPq7ycihi,0.65
219,0.0794,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/2ls70nUDfjzm1lSRDuKxmw,Taylor Swift,['MX'],0.75,1,231826,231827,0.687,False,https://api.spotify.com/v1/tracks/2ls70nUDfjzm1lSRDuKxmw,2ls70nUDfjzm1lSRDuKxmw,0.0,False,5,0.0732,-5.44,1,Blank Space,47,,2014-01-01,0.0704,96.031,4,2,spotify:track:2ls70nUDfjzm1lSRDuKxmw,0.597
220,0.00246,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/71PmZqBXH0RUETqxpwlV0w,Taylor Swift,['MX'],0.592,1,231000,231000,0.799,False,https://api.spotify.com/v1/tracks/71PmZqBXH0RUETqxpwlV0w,71PmZqBXH0RUETqxpwlV0w,0.000933,False,2,0.112,-5.473,1,Style,46,,2014-01-01,0.0397,94.992,4,3,spotify:track:71PmZqBXH0RUETqxpwlV0w,0.516
221,0.001,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/7EpVQjqtKygiwJIASxMWNg,Taylor Swift,['MX'],0.557,1,235800,235800,0.831,False,https://api.spotify.com/v1/tracks/7EpVQjqtKygiwJIASxMWNg,7EpVQjqtKygiwJIASxMWNg,1.53e-05,False,7,0.334,-6.855,1,Out Of The Woods,40,,2014-01-01,0.039,92.008,4,4,spotify:track:7EpVQjqtKygiwJIASxMWNg,0.34
222,0.00164,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/4NNolUeL5m2ju7kf8pdg6H,Taylor Swift,['MX'],0.603,1,193293,193293,0.733,False,https://api.spotify.com/v1/tracks/4NNolUeL5m2ju7kf8pdg6H,4NNolUeL5m2ju7kf8pdg6H,2.99e-05,False,5,0.11,-5.692,1,All You Had To Do Was Stay,43,,2014-01-01,0.035,97.031,4,5,spotify:track:4NNolUeL5m2ju7kf8pdg6H,0.514
223,0.0543,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/1kKlhuQE0HXp1IwBRpaH2P,Taylor Swift,['MX'],0.644,1,219200,219200,0.789,False,https://api.spotify.com/v1/tracks/1kKlhuQE0HXp1IwBRpaH2P,1kKlhuQE0HXp1IwBRpaH2P,0.0,False,7,0.184,-5.351,1,Shake It Off,44,,2014-01-01,0.172,160.041,4,6,spotify:track:1kKlhuQE0HXp1IwBRpaH2P,0.932
224,0.0173,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/5RVJ6VKfwtosA5Q1qeHdjF,Taylor Swift,['MX'],0.653,1,207440,207440,0.903,False,https://api.spotify.com/v1/tracks/5RVJ6VKfwtosA5Q1qeHdjF,5RVJ6VKfwtosA5Q1qeHdjF,8.16e-05,False,0,0.108,-5.914,1,I Wish You Would,34,,2014-01-01,0.0524,118.026,4,7,spotify:track:5RVJ6VKfwtosA5Q1qeHdjF,0.473
225,0.0978,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/0TvQLMecTE8utzoNmvXRbK,Taylor Swift,['MX'],0.65,1,211933,211933,0.796,False,https://api.spotify.com/v1/tracks/0TvQLMecTE8utzoNmvXRbK,0TvQLMecTE8utzoNmvXRbK,1.08e-05,False,7,0.172,-6.078,1,Bad Blood,52,,2014-01-01,0.177,170.141,4,8,spotify:track:0TvQLMecTE8utzoNmvXRbK,0.295
226,0.0704,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/3fVnlF4pGqWI9flVENcT28,Taylor Swift,['MX'],0.559,1,220440,220440,0.689,False,https://api.spotify.com/v1/tracks/3fVnlF4pGqWI9flVENcT28,3fVnlF4pGqWI9flVENcT28,0.00304,False,8,0.102,-7.344,1,Wildest Dreams,55,,2014-01-01,0.0811,140.035,4,9,spotify:track:3fVnlF4pGqWI9flVENcT28,0.468
227,0.00434,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/5Z9ocF6ng0m2haHnKtHwTp,Taylor Swift,['MX'],0.76,1,247533,247533,0.661,False,https://api.spotify.com/v1/tracks/5Z9ocF6ng0m2haHnKtHwTp,5Z9ocF6ng0m2haHnKtHwTp,0.00711,False,5,0.0796,-6.094,1,How You Get The Girl,34,,2014-01-01,0.051,119.987,4,10,spotify:track:5Z9ocF6ng0m2haHnKtHwTp,0.522
228,0.659,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/7lTxQZVXlvIX7Z3szSy8Sh,Taylor Swift,['MX'],0.476,1,250093,250093,0.449,False,https://api.spotify.com/v1/tracks/7lTxQZVXlvIX7Z3szSy8Sh,7lTxQZVXlvIX7Z3szSy8Sh,0.0,False,4,0.0846,-8.776,1,This Love,34,,2014-01-01,0.0351,143.919,4,11,spotify:track:7lTxQZVXlvIX7Z3szSy8Sh,0.0856
229,0.247,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/6Ck9WerfsyvC4v4AylUoDp,Taylor Swift,['MX'],0.64,1,195706,195707,0.767,False,https://api.spotify.com/v1/tracks/6Ck9WerfsyvC4v4AylUoDp,6Ck9WerfsyvC4v4AylUoDp,0.0,False,0,0.168,-4.936,1,I Know Places,38,,2014-01-01,0.0463,79.999,4,12,spotify:track:6Ck9WerfsyvC4v4AylUoDp,0.529
230,0.25,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://api.spotify.com/v1/audio-analysis/2k43eySbfpDVx0PrO99UI8,Taylor Swift,['MX'],0.808,1,271000,271000,0.374,False,https://api.spotify.com/v1/tracks/2k43eySbfpDVx0PrO99UI8,2k43eySbfpDVx0PrO99UI8,0.0,False,4,0.111,-7.788,1,Clean,33,,2014-01-01,0.0349,103.975,4,13,spotify:track:2k43eySbfpDVx0PrO99UI8,0.229
231,0.0304,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/3nRmDz7qGCvsMS30rGGY0x,Taylor Swift,['MX'],0.79,1,212600,212600,0.642,False,https://api.spotify.com/v1/tracks/3nRmDz7qGCvsMS30rGGY0x,3nRmDz7qGCvsMS30rGGY0x,1.08e-06,False,7,0.301,-4.72,1,Welcome To New York,36,,2014-01-01,0.0326,117.007,4,1,spotify:track:3nRmDz7qGCvsMS30rGGY0x,0.614
232,0.0824,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,['MX'],0.752,1,231826,231827,0.708,False,https://api.spotify.com/v1/tracks/1u8c2t2Cy7UBoG4ArRcF5g,1u8c2t2Cy7UBoG4ArRcF5g,0.0,False,5,0.088,-5.462,1,Blank Space,58,,2014-01-01,0.0525,96.033,4,2,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,0.546
233,0.00264,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,['MX'],0.592,1,231000,231000,0.801,False,https://api.spotify.com/v1/tracks/0ug5NqcwcFR2xrfTkc7k8e,0ug5NqcwcFR2xrfTkc7k8e,0.00126,False,7,0.117,-5.522,1,Style,53,,2014-01-01,0.0372,95.032,4,3,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,0.502
234,0.000975,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/0qUnBLZ8bJqUNEeQgayL9t,Taylor Swift,['MX'],0.553,1,235800,235800,0.835,False,https://api.spotify.com/v1/tracks/0qUnBLZ8bJqUNEeQgayL9t,0qUnBLZ8bJqUNEeQgayL9t,8.57e-06,False,7,0.337,-6.918,1,Out Of The Woods,46,,2014-01-01,0.04,92.0,4,4,spotify:track:0qUnBLZ8bJqUNEeQgayL9t,0.339
235,0.00189,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/6aLOekfwbytwWvQftxTEF0,Taylor Swift,['MX'],0.603,1,193293,193293,0.75,False,https://api.spotify.com/v1/tracks/6aLOekfwbytwWvQftxTEF0,6aLOekfwbytwWvQftxTEF0,2.44e-05,False,5,0.101,-5.747,1,All You Had To Do Was Stay,37,,2014-01-01,0.0338,96.955,4,5,spotify:track:6aLOekfwbytwWvQftxTEF0,0.523
236,0.059,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,['MX'],0.649,1,219200,219200,0.795,False,https://api.spotify.com/v1/tracks/0cqRj7pUJDkTCEsJkx8snD,0cqRj7pUJDkTCEsJkx8snD,0.0,False,7,0.132,-5.337,1,Shake It Off,58,,2014-01-01,0.163,160.061,4,6,spotify:track:0cqRj7pUJDkTCEsJkx8snD,0.915
237,0.0163,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/5gRYrtvyVyaCRvLt56OfuV,Taylor Swift,['MX'],0.645,1,207440,207440,0.901,False,https://api.spotify.com/v1/tracks/5gRYrtvyVyaCRvLt56OfuV,5gRYrtvyVyaCRvLt56OfuV,4.38e-05,False,0,0.114,-5.962,1,I Wish You Would,37,,2014-01-01,0.053,117.989,4,7,spotify:track:5gRYrtvyVyaCRvLt56OfuV,0.507
238,0.0941,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/2NlmmAjGYrrjAp0MED5rGx,Taylor Swift,['MX'],0.656,1,211933,211933,0.797,False,https://api.spotify.com/v1/tracks/2NlmmAjGYrrjAp0MED5rGx,2NlmmAjGYrrjAp0MED5rGx,5.94e-06,False,7,0.164,-6.112,1,Bad Blood,40,,2014-01-01,0.172,170.099,4,8,spotify:track:2NlmmAjGYrrjAp0MED5rGx,0.285
239,0.0625,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/4A4A6dwl5DqdqrZaEtKGPR,Taylor Swift,['MX'],0.555,1,220440,220440,0.683,False,https://api.spotify.com/v1/tracks/4A4A6dwl5DqdqrZaEtKGPR,4A4A6dwl5DqdqrZaEtKGPR,0.0028,False,8,0.103,-7.275,1,Wildest Dreams,44,,2014-01-01,0.0935,140.024,4,9,spotify:track:4A4A6dwl5DqdqrZaEtKGPR,0.5
240,0.00357,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/0fM9dEhUFV4MHDuJgrcfOv,Taylor Swift,['MX'],0.759,1,247533,247533,0.674,False,https://api.spotify.com/v1/tracks/0fM9dEhUFV4MHDuJgrcfOv,0fM9dEhUFV4MHDuJgrcfOv,0.00774,False,5,0.0783,-6.126,1,How You Get The Girl,38,,2014-01-01,0.0534,119.997,4,10,spotify:track:0fM9dEhUFV4MHDuJgrcfOv,0.548
241,0.631,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/4L560fic5PaTuCFm6CviKa,Taylor Swift,['MX'],0.474,1,250093,250093,0.442,False,https://api.spotify.com/v1/tracks/4L560fic5PaTuCFm6CviKa,4L560fic5PaTuCFm6CviKa,0.0,False,4,0.102,-8.865,1,This Love,38,,2014-01-01,0.0322,143.928,4,11,spotify:track:4L560fic5PaTuCFm6CviKa,0.105
242,0.252,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/6EwNJz8CuVsrsLvXprJ20Q,Taylor Swift,['MX'],0.591,1,195706,195707,0.761,False,https://api.spotify.com/v1/tracks/6EwNJz8CuVsrsLvXprJ20Q,6EwNJz8CuVsrsLvXprJ20Q,0.0,False,0,0.177,-4.934,1,I Know Places,35,,2014-01-01,0.0625,159.946,4,12,spotify:track:6EwNJz8CuVsrsLvXprJ20Q,0.568
243,0.247,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/1NmVZsG18CzCAtw7rnV3yA,Taylor Swift,['MX'],0.812,1,271000,271000,0.375,False,https://api.spotify.com/v1/tracks/1NmVZsG18CzCAtw7rnV3yA,1NmVZsG18CzCAtw7rnV3yA,0.0,False,4,0.0994,-7.762,1,Clean,39,,2014-01-01,0.0389,103.973,4,13,spotify:track:1NmVZsG18CzCAtw7rnV3yA,0.232
244,0.0438,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/6RvRzl1YJTDnUvdOtV21IK,Taylor Swift,['MX'],0.42,1,245560,245560,0.694,False,https://api.spotify.com/v1/tracks/6RvRzl1YJTDnUvdOtV21IK,6RvRzl1YJTDnUvdOtV21IK,2e-05,False,8,0.19,-5.407,1,Wonderland,36,,2014-01-01,0.0504,183.883,4,14,spotify:track:6RvRzl1YJTDnUvdOtV21IK,0.204
245,0.707,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/2KrOAg6FftbjgSKdd2a4rS,Taylor Swift,['MX'],0.575,1,267106,267107,0.462,False,https://api.spotify.com/v1/tracks/2KrOAg6FftbjgSKdd2a4rS,2KrOAg6FftbjgSKdd2a4rS,4.25e-05,False,2,0.0898,-8.958,1,You Are In Love,38,,2014-01-01,0.0353,84.994,4,15,spotify:track:2KrOAg6FftbjgSKdd2a4rS,0.324
246,0.00525,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/0qAIiGFKLdV1xpNlEhjpq8,Taylor Swift,['MX'],0.637,1,230466,230467,0.885,False,https://api.spotify.com/v1/tracks/0qAIiGFKLdV1xpNlEhjpq8,0qAIiGFKLdV1xpNlEhjpq8,0.000384,False,5,0.0658,-5.81,1,New Romantics,44,,2014-01-01,0.0776,121.952,4,16,spotify:track:0qAIiGFKLdV1xpNlEhjpq8,0.611
247,0.818,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/4FoV729rw7IhoKlMZW5K5V,Taylor Swift,['MX'],0.65,1,216333,216333,0.127,False,https://api.spotify.com/v1/tracks/4FoV729rw7IhoKlMZW5K5V,4FoV729rw7IhoKlMZW5K5V,0.0,False,0,0.554,-17.911,1,I Know Places - Voice Memo,27,,2014-01-01,0.556,78.417,4,17,spotify:track:4FoV729rw7IhoKlMZW5K5V,0.158
248,0.706,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/4eTXfpHxhxVofrBUjAhPMg,Taylor Swift,['MX'],0.691,1,107133,107133,0.362,False,https://api.spotify.com/v1/tracks/4eTXfpHxhxVofrBUjAhPMg,4eTXfpHxhxVofrBUjAhPMg,0.0,False,10,0.224,-16.411,0,I Wish You Would - Voice Memo,25,,2014-01-01,0.94,118.201,4,18,spotify:track:4eTXfpHxhxVofrBUjAhPMg,0.636
249,0.783,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://api.spotify.com/v1/audio-analysis/4e6QU4gpfZj9xxcK856RgG,Taylor Swift,['MX'],0.653,1,131186,131187,0.229,False,https://api.spotify.com/v1/tracks/4e6QU4gpfZj9xxcK856RgG,4e6QU4gpfZj9xxcK856RgG,0.0,False,5,0.669,-15.078,0,Blank Space - Voice Memo,26,,2014-01-01,0.748,126.341,4,19,spotify:track:4e6QU4gpfZj9xxcK856RgG,0.586
250,0.000189,spotify:album:5FerdPFXSHSnCVq4OBy4Ey,https://api.spotify.com/v1/audio-analysis/4skZ8JQK5ZT2F5ym6Y05wI,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.587,1,295720,295720,0.823,False,https://api.spotify.com/v1/tracks/4skZ8JQK5ZT2F5ym6Y05wI,4skZ8JQK5ZT2F5ym6Y05wI,0.000948,False,4,0.0899,-5.867,1,State Of Grace,55,,2012-10-22,0.0325,129.962,4,1,spotify:track:4skZ8JQK5ZT2F5ym6Y05wI,0.386
